brand,model,city,km,price
2022 Hyundai,Tucson,Mascouche · QC,36163.0,27995.0
2020 Chevrolet,Camaro,Laval · QC,65521.0,34999.0
2022 Mitsubishi,Outlander,Mascouche · QC,29840.0,35995.0
2020 Nissan,Leaf,Laval · QC,44255.0,19449.0
2021 Kia,Forte,Laval · QC,84398.0,21299.0
2021 Hyundai,Kona,Mascouche · QC,57607.0,24995.0
2021 Toyota,Corolla Hatchback,Saint-Hubert · QC,16462.0,26999.0
2020 Hyundai,Kona,Mascouche · QC,55434.0,23995.0
2019 Infiniti,Q50,Saint-Hubert · QC,54081.0,26999.0
2021 Subaru,Crosstrek,Mascouche · QC,47616.0,27995.0
2021 Kia,Forte,Laval · QC,77669.0,19999.0
2021 Honda,Civic Sedan,Saint-Constant · QC,49685.0,25999.0
2019 Nissan,Pathfinder,Saint-Hubert · QC,51890.0,28999.0
2021 Hyundai,Elantra,Saint-Hubert · QC,85229.0,22999.0
2022 Mercedes-Benz,GLC-Class,Mascouche · QC,20659.0,54995.0
2019 Audi,Q5,Saint-Constant · QC,62579.0,28999.0
2022 Chevrolet,Trailblazer,Mascouche · QC,57496.0,26995.0
2021 Dodge,Charger,Laval · QC,89456.0,30949.0
2021 Chevrolet,Bolt EV,Saint-Constant · QC,48349.0,24499.0
2021 Volkswagen,Golf,Saint-Hubert · QC,87646.0,22999.0
2020 Lexus,NX,Cowansville · QC,90301.0,33984.0
2019 Toyota,Corolla Hatchback,Saint-Constant · QC,111624.0,20499.0
2017 Audi,Q7,Saint-Constant · QC,128754.0,29999.0
2017 Nissan,Micra,Laval · QC,74542.0,14999.0
2021 Nissan,Kicks,Mascouche · QC,60481.0,20995.0
2018 Mazda,CX-5,Pincourt · QC,141567.0,19977.0
2023 Mazda,CX-50,Mascouche · QC,8981.0,42995.0
2022 Toyota,Corolla,Saint-Constant · QC,22275.0,26999.0
2021 Nissan,Sentra,Saint-Constant · QC,31558.0,23499.0
2022 Ford,EcoSport,Laval · QC,23498.0,24949.0
2020 Audi,A3,Saint-Hubert · QC,54236.0,27999.0
2024 Chevrolet,Malibu,Saint-Constant · QC,1760.0,27999.0
2020 Buick,Encore,Mascouche · QC,53154.0,24995.0
2019 Nissan,Kicks,Mascouche · QC,67914.0,17995.0
2021 Hyundai,Elantra,Saint-Constant · QC,85975.0,22499.0
2021 Kia,Soul,Mascouche · QC,55291.0,22995.0
2019 Volkswagen,Jetta,Saint-Constant · QC,99655.0,18999.0
2023 Hyundai,Venue,Mascouche · QC,12380.0,21995.0
2021 Toyota,RAV4,Saint-Hubert · QC,74531.0,29499.0
2020 Honda,Civic,Laval · QC,52316.0,24999.0
2020 Toyota,Corolla,Saint-Hubert · QC,92584.0,20499.0
2021 Mazda,CX-3,Laval · QC,90542.0,24999.0
2022 Nissan,Leaf,Laval · QC,40220.0,21999.0
2022 Tesla,Model Y,Saint-Hubert · QC,97374.0,48999.0
2018 Bmw,X1,Saint-Hubert · QC,97110.0,22499.0
2018 Volvo,XC60,Saint-Constant · QC,99035.0,30999.0
2021 Nissan,Rogue,Mascouche · QC,50361.0,27995.0
2020 Volvo,XC40,Saint-Hubert · QC,100299.0,28499.0
2021 Dodge,Charger,Laval · QC,92092.0,30499.0
2020 Chevrolet,Spark,Saint-Constant · QC,22650.0,18499.0
2020 Nissan,Rogue,Mascouche · QC,55634.0,22995.0
2020 Mercedes-Benz,GLE,Laval · QC,55035.0,52999.0
2021 Subaru,Crosstrek,Laval · QC,57120.0,26999.0
2021 Chrysler,Pacifica,Laval · QC,89986.0,31499.0
2016 Dodge,Grand Caravan,Laval · QC,104930.0,16499.0
2021 Mazda,Mazda3 Sport,Mascouche · QC,56925.0,30995.0
2024 Gmc,Terrain,Mascouche · QC,4325.0,35995.0
2023 Mazda,Mazda3,Mascouche · QC,16203.0,26995.0
2023 Kia,Forte,Mascouche · QC,19603.0,25995.0
2014 Ford,FIESTA,Pincourt · QC,156123.0,6299.0
2019 Dodge,Grand Caravan,Saint-Constant · QC,88870.0,27999.0
2018 Toyota,C-HR,Saint-Constant · QC,64290.0,21499.0
2016 Audi,Q5,Saint-Constant · QC,107483.0,18999.0
2020 Chevrolet,Silverado 1500,Mascouche · QC,58286.0,37995.0
2019 Ford,EDGE,Saint-Hubert · QC,92849.0,21999.0
2017 Nissan,Rogue,Saint-Hubert · QC,102358.0,19449.0
2021 Chrysler,Pacifica,Saint-Constant · QC,91196.0,31499.0
2023 Hyundai,Venue,Mascouche · QC,13650.0,22995.0
2021 Chrysler,Pacifica,Saint-Hubert · QC,91404.0,31499.0
2016 Land Rover,Discovery Sport,Saint-Constant · QC,99073.0,21449.0
2024 Mazda,cx-90,Mascouche · QC,4968.0,52995.0
2022 Gmc,Terrain,Saint-Constant · QC,76920.0,26999.0
2021 Mazda,CX-3,Mascouche · QC,28064.0,24995.0
2017 Bmw,X1,Laval · QC,88679.0,20999.0
2019 Ford,Escape,Pincourt · QC,65781.0,18490.0
2022 Toyota,Corolla,Saint-Hubert · QC,58218.0,24999.0
2021 Toyota,Corolla,Saint-Constant · QC,87500.0,24949.0
2020 Chevrolet,Bolt EV,Laval · QC,47139.0,21499.0
2018 Ford,EcoSport,Saint-Hubert · QC,120994.0,16499.0
2019 Nissan,Murano,Mascouche · QC,55872.0,29995.0
2021 Hyundai,Venue,Mascouche · QC,49895.0,22995.0
2018 Mercedes-Benz,C-Class,Laval · QC,87316.0,25499.0
2018 Lexus,Is,Saint-Hubert · QC,65682.0,29499.0
2021 Buick,Encore GX,Laval · QC,13710.0,24999.0
2021 Kia,Soul EV,Mascouche · QC,49904.0,31995.0
2020 Hyundai,Elantra,Saint-Hubert · QC,75757.0,22449.0
2021 Kia,Soul,Saint-Constant · QC,90735.0,19999.0
2019 Lexus,NX,Laval · QC,99585.0,29999.0
2022 Hyundai,Elantra,Cowansville · QC,18716.0,26484.0
2021 Gmc,Canyon,Mascouche · QC,49971.0,36995.0
2021 Hyundai,Elantra,Saint-Hubert · QC,65181.0,23499.0
2019 Ram,1500 Classic,Cowansville · QC,47723.0,35995.0
2018 Nissan,Titan,Laval · QC,105667.0,28499.0
2021 Chevrolet,Silverado 1500,Mascouche · QC,37024.0,42995.0
2021 Cadillac,XT5,Laval · QC,86385.0,31999.0
2019 Toyota,Corolla Hatchback,Laval · QC,131078.0,18999.0
2023 Jeep,Wrangler,Mascouche · QC,26051.0,49995.0
2018 Ford,EDGE,Saint-Hubert · QC,47088.0,23999.0
2023 Nissan,Sentra,Mascouche · QC,11820.0,26995.0
2021 Hyundai,Venue,Saint-Hubert · QC,79546.0,20999.0
2019 Dodge,Durango,Saint-Hyacinthe · QC,153312.0,27994.0
2021 Genesis,GV80,Mascouche · QC,49659.0,56995.0
2021 Bmw,X1,Laval · QC,81881.0,28999.0
2022 Mazda,MX-30,Mascouche · QC,22189.0,26995.0
2017 Chevrolet,Volt,Saint-Eustache · QC,118276.0,16991.0
2020 Chevrolet,Spark,Mascouche · QC,41951.0,17995.0
2022 Hyundai,Kona,Mascouche · QC,36251.0,22995.0
2021 Nissan,Sentra,Mascouche · QC,45187.0,22995.0
2021 Hyundai,Elantra,Saint-Hubert · QC,25348.0,25949.0
2017 Nissan,Murano,Granby · QC,88200.0,18488.0
2017 Hyundai,Tucson,Cowansville · QC,69677.0,19484.0
2017 Buick,Encore,Laval · QC,86252.0,17999.0
2019 Audi,A4,Laval · QC,97766.0,28449.0
2016 Kia,Rio,Saint-Constant · QC,103494.0,13499.0
2021 Toyota,Corolla,Saint-Constant · QC,92135.0,21999.0
2020 Nissan,Maxima,Mascouche · QC,47469.0,32995.0
2022 Chevrolet,Trax,Mascouche · QC,25105.0,23995.0
2020 Jaguar,F-PACE,Cowansville · QC,74857.0,61995.0
2018 Mazda,Mazda3 Sport,Laval · QC,59304.0,21449.0
2019 Nissan,Kicks,Saint-Hubert · QC,60642.0,20499.0
2018 Audi,A4 allroad,Saint-Constant · QC,106881.0,23999.0
2021 Nissan,Kicks,Mascouche · QC,19482.0,22495.0
2020 Jaguar,F-PACE,Saint-Hubert · QC,69119.0,34999.0
2020 Ford,F-150,Laval · QC,90210.0,30999.0
2019 Subaru,Impreza,Laval · QC,30205.0,21999.0
2018 Jaguar,F-TYPE,Cowansville · QC,75880.0,53995.0
2018 Nissan,Altima,Laval · QC,78564.0,19449.0
2016 Bmw,2 Series,Saint-Constant · QC,70171.0,27999.0
2012 Bmw,650,Saint-Eustache · QC,97000.0,25345.0
2018 Chevrolet,Sonic,Saint-Hubert · QC,73003.0,17449.0
2021 Kia,Sportage,Laval · QC,99638.0,24949.0
2017 Volkswagen,Jetta,Saint-Hubert · QC,116616.0,13999.0
2021 Ram,2500,Laval · QC,83184.0,43999.0
2021 Volkswagen,Jetta,Laval · QC,95632.0,23999.0
2017 Nissan,Micra,Saint-Constant · QC,79637.0,13999.0
2021 Kia,Sportage,Mascouche · QC,57740.0,27995.0
2020 Volvo,S60,Mascouche · QC,40431.0,34995.0
2016 Ford,F-150,Saint-Jerome · QC,145801.0,26955.0
2020 Chevrolet,Bolt EV,Saint-Hubert · QC,43764.0,21999.0
2017 Cadillac,XT5,Saint-Eustache · QC,125000.0,21910.0
2022 Nissan,Sentra,Mascouche · QC,7800.0,24995.0
2022 Hyundai,Sonata,Saint-Constant · QC,84442.0,29949.0
2019 Mazda,CX-5,Saint-Hubert · QC,103939.0,25499.0
2018 Mazda,CX-5,Saint-Constant · QC,116360.0,22499.0
2017 Dodge,Grand Caravan,Saint-Constant · QC,114042.0,19999.0
2022 Nissan,Sentra,Mascouche · QC,18584.0,24995.0
2021 Chrysler,Pacifica,Saint-Constant · QC,91006.0,30999.0
2022 Nissan,Qashqai,Mascouche · QC,19472.0,26995.0
2018 Mazda,Mazda3,Saint-Constant · QC,133334.0,17999.0
2021 Hyundai,Kona,Mascouche · QC,43809.0,24995.0
2021 Nissan,Versa,Laval · QC,21559.0,19999.0
2022 Kia,Niro,Mascouche · QC,47448.0,33995.0
2019 Kia,Niro,Mascouche · QC,46952.0,26995.0
2017 Honda,HR-V,Cowansville · QC,89800.0,23984.0
2021 Nissan,Qashqai,Mascouche · QC,31736.0,23995.0
2022 Mazda,MX-30,Mascouche · QC,17079.0,26995.0
2021 Nissan,Sentra,Mascouche · QC,44003.0,22995.0
2020 Volkswagen,Passat,Saint-Hubert · QC,90195.0,19499.0
2021 Nissan,Rogue,Mascouche · QC,42435.0,28995.0
2019 Volkswagen,Golf,Saint-Hubert · QC,78196.0,20499.0
2021 Toyota,Corolla,Saint-Constant · QC,91857.0,21999.0
2022 Hyundai,Tucson,Mascouche · QC,66171.0,26995.0
2018 Acura,TLX,Brossard · QC,62711.0,27985.0
2022 Chevrolet,Silverado 1500,Mascouche · QC,13493.0,56995.0
2022 Mazda,Mazda3,Mascouche · QC,10501.0,32495.0
2023 Hyundai,Santa Fe,Mascouche · QC,18536.0,42995.0
2019 Audi,A5,Saint-Constant · QC,64331.0,30999.0
2017 Cadillac,XT5,Laval · QC,93893.0,27449.0
2015 Honda,CR-V,Saint-Hubert · QC,141579.0,19449.0
2023 Mazda,MX-30,Mascouche · QC,6786.0,30995.0
2020 Dodge,Grand Caravan,Laval · QC,112026.0,23999.0
2019 Dodge,Grand Caravan,Saint-Hubert · QC,119218.0,23499.0
2023 Volkswagen,Tiguan,Mascouche · QC,24775.0,36495.0
2019 Audi,A3,Saint-Hubert · QC,47523.0,27999.0
2020 Dodge,Grand Caravan,Saint-Constant · QC,84295.0,26999.0
2018 Audi,Q3,Laval · QC,48829.0,24499.0
2020 Hyundai,Elantra,Saint-Hubert · QC,20479.0,21499.0
2021 Honda,Civic,Laval · QC,40062.0,25999.0
2021 Chevrolet,Spark,Mascouche · QC,44030.0,17995.0
2023 Mazda,CX-9,Mascouche · QC,15251.0,47995.0
2021 Toyota,RAV4,Saint-Constant · QC,97299.0,27999.0
2020 Subaru,Crosstrek,Saint-Constant · QC,90889.0,25949.0
2019 Nissan,Leaf,Mascouche · QC,52259.0,23495.0
2017 Kia,Sportage,Saint-Constant · QC,99657.0,17499.0
2021 Ford,Mustang,Cowansville · QC,8085.0,43984.0
2019 Nissan,Qashqai,Saint-Constant · QC,82638.0,20999.0
2018 Volkswagen,Tiguan,Laval · QC,99104.0,21999.0
2018 Chevrolet,Equinox,Granby · QC,175385.0,14984.0
2020 Tesla,Model X,Cowansville · QC,74401.0,84995.0
2018 Nissan,Leaf,Mascouche · QC,65115.0,18995.0
2019 Dodge,Grand Caravan,Laval · QC,91164.0,23499.0
2020 Honda,Civic,Saint-Hubert · QC,9142.0,25499.0
2021 Nissan,Kicks,Mascouche · QC,13038.0,23995.0
2019 Ford,Fusion Energi,Saint-Hubert · QC,86137.0,18499.0
2017 Hyundai,Elantra,Saint-Constant · QC,122457.0,14499.0
2021 Toyota,Corolla Hatchback,Cowansville · QC,87314.0,26984.0
2020 Chevrolet,Spark,Laval · QC,86791.0,17299.0
2017 Ford,F-150,Saint-Hubert · QC,139645.0,47499.0
2020 Volvo,XC40,Saint-Constant · QC,97958.0,29999.0
2022 Mitsubishi,RVR,Mascouche · QC,37576.0,24995.0
2022 Nissan,Kicks,Mascouche · QC,11112.0,21495.0
2017 Mazda,Mazda3,Pincourt · QC,144177.0,14477.0
2021 Toyota,RAV4,Saint-Constant · QC,99596.0,27999.0
2021 Hyundai,Kona,Laval · QC,25601.0,26499.0
2023 Buick,Encore GX,Saint-Constant · QC,4405.0,29999.0
2020 Volvo,XC90,Mascouche · QC,46038.0,45995.0
2023 Ford,Escape,Laval · QC,2346.0,35999.0
2022 Gmc,Sierra 1500,Mascouche · QC,13853.0,63995.0
2021 Ford,Mustang Mach-E,Cowansville · QC,28773.0,42984.0
2021 Hyundai,Elantra,Saint-Hubert · QC,62977.0,23499.0
2017 Nissan,Sentra,Saint-Constant · QC,98490.0,13949.0
2020 Subaru,Legacy,Saint-Constant · QC,101368.0,26999.0
2020 Hyundai,Tucson,Blainville · QC,74431.0,26987.0
2021 Hyundai,Santa Fe,Mascouche · QC,38123.0,30995.0
2023 Mazda,MX-5,Mascouche · QC,2627.0,36995.0
2021 Nissan,Sentra,Mascouche · QC,35474.0,22995.0
2024 Mazda,CX-5,Laval · QC,3366.0,39499.0
2022 Nissan,Leaf,Mascouche · QC,44281.0,26995.0
2007 Mazda,MX-5,Cowansville · QC,145703.0,11984.0
2017 Hyundai,Tucson,Laval · QC,77766.0,20499.0
2021 Honda,HR-V,Mascouche · QC,49625.0,24995.0
2016 Honda,Accord,Saint-Constant · QC,75637.0,19499.0
2020 Nissan,Kicks,Saint-Constant · QC,51470.0,21499.0
2023 Volkswagen,ID.4,Saint-Constant · QC,9975.0,40999.0
2021 Hyundai,Elantra,Laval · QC,75937.0,23499.0
2023 Volkswagen,Atlas Cross Sport,Saint-Constant · QC,28248.0,34999.0
2020 Chevrolet,Bolt EV,Laval · QC,62364.0,22499.0
2021 Volkswagen,Golf,Saint-Constant · QC,98388.0,22999.0
2022 Nissan,Qashqai,Mascouche · QC,28633.0,24995.0
2022 Chevrolet,Camaro,Saint-Constant · QC,66509.0,38949.0
2022 Tesla,Model Y,Laval · QC,57905.0,50999.0
2020 Hyundai,Kona,Saint-Constant · QC,84029.0,21499.0
2021 Mazda,CX-3,Mascouche · QC,37580.0,23995.0
2016 Chevrolet,Spark EV,Saint-Hubert · QC,49363.0,13449.0
2019 Bmw,X1,Saint-Constant · QC,47902.0,27499.0
2021 Toyota,RAV4,Saint-Constant · QC,84857.0,28999.0
2020 Toyota,Corolla,Saint-Eustache · QC,51957.0,22777.0
2022 Mazda,CX-5,Mascouche · QC,31275.0,31995.0
2014 Mazda,Mazda3,Saint-Eustache · QC,197069.0,9777.0
2020 Nissan,Kicks,Mascouche · QC,23762.0,20995.0
2018 Honda,Civic,Cowansville · QC,46813.0,24484.0
2019 Ram,ProMaster,Laval · QC,75481.0,26499.0
2016 Mini,Cooper Convertible,Saint-Constant · QC,98879.0,17999.0
2018 Jeep,Grand Cherokee,Laval · QC,113494.0,25999.0
2021 Volkswagen,Jetta,Laval · QC,83169.0,24499.0
2021 Chevrolet,Silverado 1500,Mascouche · QC,35944.0,42995.0
2020 Hyundai,Accent,Laval · QC,73712.0,20449.0
2022 Volkswagen,Taos,Laval · QC,80565.0,24999.0
2019 Nissan,Qashqai,Laval · QC,72827.0,19999.0
2023 Kia,K5,Mascouche · QC,37562.0,30995.0
2020 Honda,Civic,Mascouche · QC,43542.0,24995.0
2021 Audi,Q3,Cowansville · QC,61334.0,36395.0
2023 Hyundai,Kona EV,Mascouche · QC,36578.0,32995.0
2016 Mini,Cooper,Laval · QC,84482.0,13499.0
2022 Kia,Niro,Mascouche · QC,34799.0,32995.0
2023 Toyota,Corolla,Cowansville · QC,9500.0,38984.0
2019 Ram,2500,Saint-Hubert · QC,76993.0,56999.0
2021 Volkswagen,Passat,Laval · QC,73351.0,24999.0
2021 Nissan,Rogue,Saint-Hubert · QC,69541.0,27999.0
2020 Volvo,S60,Saint-Constant · QC,42759.0,30999.0
2020 Ford,EDGE,Cowansville · QC,54602.0,29984.0
2016 Bmw,6 Series,Laval · QC,92037.0,35949.0
2021 Mazda,Mazda3,Mascouche · QC,40322.0,27995.0
2021 Kia,Soul EV,Mascouche · QC,42160.0,27995.0
2021 Nissan,Kicks,Saint-Constant · QC,79772.0,21299.0
2016 Hyundai,Accent,Saint-Constant · QC,102792.0,13499.0
2021 Honda,Civic Sedan,Saint-Hubert · QC,75297.0,23999.0
2019 Hyundai,Santa Fe,Saint-Constant · QC,95949.0,22999.0
2022 Nissan,Rogue,Mascouche · QC,33148.0,29995.0
2022 Hyundai,Kona,Mascouche · QC,36384.0,25995.0
2020 Chevrolet,Spark,Mascouche · QC,66973.0,16995.0
2022 Hyundai,Tucson,Blainville · QC,32500.0,28950.0
2015 Honda,Pilot,Saint-Hubert · QC,125171.0,19499.0
2021 Volkswagen,Tiguan,Saint-Hubert · QC,81524.0,25999.0
2020 Volkswagen,Tiguan,Mascouche · QC,38043.0,34495.0
2019 Volkswagen,Golf,Saint-Hubert · QC,28600.0,22999.0
2023 Ford,Mustang,Saint-Constant · QC,31704.0,38999.0
2018 Subaru,Outback,Cowansville · QC,102157.0,24999.0
2022 Mazda,MX-30,Mascouche · QC,42311.0,25995.0
2019 Chevrolet,Bolt EV,Saint-Constant · QC,136475.0,17999.0
2022 Audi,S5,Mascouche · QC,44042.0,64995.0
2017 Nissan,Micra,Cowansville · QC,42000.0,13984.0
2022 Gmc,Terrain,Saint-Hubert · QC,94027.0,27999.0
2022 Chevrolet,Silverado 1500 LTD,Saint-Hubert · QC,36221.0,42999.0
2022 Hyundai,Kona,Mascouche · QC,39010.0,25995.0
2022 Nissan,Kicks,Mascouche · QC,12099.0,23995.0
2021 Nissan,Kicks,Saint-Constant · QC,73038.0,22999.0
2022 Volkswagen,Tiguan,Laval · QC,80502.0,31999.0
2023 Mazda,CX-9,Cowansville · QC,10680.0,49984.0
2021 Mazda,Mazda3,Mascouche · QC,56599.0,29995.0
2021 Mazda,CX-5,Mascouche · QC,35754.0,29995.0
2020 Hyundai,Elantra,Laval · QC,92175.0,19999.0
2021 Mazda,CX-5,Mascouche · QC,50814.0,27995.0
2020 Land Rover,Discovery Sport,Saint-Hubert · QC,79288.0,32999.0
2022 Kia,Forte,Mascouche · QC,14066.0,24995.0
2020 Ford,EcoSport,Laval · QC,75407.0,19999.0
2022 Volkswagen,Golf Gti,Saint-Constant · QC,12758.0,34999.0
2016 Honda,HR-V,Saint-Constant · QC,108605.0,16999.0
2021 Nissan,Sentra,Mascouche · QC,47455.0,24995.0
2021 Ram,1500 Classic,Mascouche · QC,41770.0,35995.0
2022 Ford,Bronco,Mascouche · QC,35494.0,48995.0
2023 Hyundai,Kona,Mascouche · QC,10377.0,37995.0
2018 Lincoln,MKZ,Saint-Constant · QC,79815.0,21999.0
2019 Nissan,Qashqai,Saint-Hubert · QC,49210.0,20499.0
2021 Mazda,CX-3,Mascouche · QC,39402.0,22995.0
2021 Kia,Forte,Saint-Constant · QC,80670.0,21499.0
2023 Hyundai,Sonata,Mascouche · QC,9942.0,36995.0
2024 Chevrolet,Malibu,Saint-Constant · QC,46.0,27999.0
2019 Audi,A5 Coupe,Saint-Constant · QC,81371.0,27999.0
2024 Nissan,Sentra,Mascouche · QC,8583.0,25995.0
2021 Volkswagen,Golf,Saint-Constant · QC,87211.0,23999.0
2020 Hyundai,Kona,Laval · QC,96232.0,22979.0
2020 Volvo,S60,Mascouche · QC,49734.0,34995.0
2023 Mazda,Mazda3 Sport,Mascouche · QC,25141.0,28995.0
2022 Mitsubishi,Outlander,Mascouche · QC,31133.0,32995.0
2022 Mazda,CX-5,Mascouche · QC,30226.0,31995.0
2021 Toyota,Corolla,Saint-Hubert · QC,92814.0,21999.0
2017 Mazda,Mazda3,Saint-Hubert · QC,134127.0,15999.0
2020 Chrysler,Pacifica,Saint-Constant · QC,69899.0,30999.0
2021 Subaru,Crosstrek,Mascouche · QC,35089.0,30995.0
2019 Volkswagen,Jetta,Laval · QC,87638.0,19999.0
2017 Ford,Escape,Saint-Constant · QC,126850.0,15999.0
2018 Mazda,Mazda3,Laval · QC,79281.0,16999.0
2021 Kia,Forte,Laval · QC,90186.0,22999.0
2022 Mazda,MX-30,Mascouche · QC,9765.0,24995.0
2023 Hyundai,Santa Cruz,Mascouche · QC,15714.0,48495.0
2021 Nissan,Kicks,Mascouche · QC,17338.0,21495.0
2019 Gmc,Sierra 1500,Granby · QC,95689.0,42988.0
2023 Mitsubishi,Eclipse Cross,Saint-Hubert · QC,17253.0,33499.0
2022 Kia,Niro,Mascouche · QC,36369.0,35995.0
2015 Mazda,Mazda3,Cowansville · QC,67594.0,16984.0
2023 Honda,Civic Hatchback,Saint-Constant · QC,37701.0,31999.0
2017 Kia,Forte,Saint-Hubert · QC,101599.0,17449.0
2021 Toyota,C-HR,Saint-Constant · QC,82713.0,24999.0
2016 Mercedes-Benz,S-Class,Cowansville · QC,116156.0,45984.0
2017 Nissan,Micra,Saint-Hubert · QC,48418.0,14999.0
2020 Chevrolet,Trax,Granby · QC,79465.0,19988.0
2021 Hyundai,Kona EV,Mascouche · QC,55279.0,27995.0
2017 Chevrolet,Cruze,Laval · QC,61271.0,15499.0
2023 Nissan,Leaf,Mascouche · QC,11031.0,31995.0
2019 Audi,Q5,Cowansville · QC,84799.0,35984.0
2021 Honda,HR-V,Saint-Hubert · QC,45968.0,24999.0
2019 Toyota,4Runner,Montreal · QC,120224.0,38900.0
2019 Dodge,Grand Caravan,Saint-Constant · QC,70758.0,24999.0
2023 Toyota,Venza,Saint-Hubert · QC,12335.0,46499.0
2022 Hyundai,Tucson,Mascouche · QC,26217.0,27995.0
2016 Kia,Rio,Cowansville · QC,99496.0,13984.0
2020 Infiniti,Q50,Laval · QC,88659.0,28949.0
2021 Kia,Soul,Saint-Constant · QC,88042.0,19999.0
2023 Nissan,Rogue,Mascouche · QC,2454.0,29995.0
2020 Nissan,Rogue,Mascouche · QC,59878.0,21995.0
2018 Kia,Rio5,Pincourt · QC,175000.0,10937.0
2021 Nissan,Rogue,Mascouche · QC,61642.0,27995.0
2022 Nissan,Leaf,Mascouche · QC,10024.0,26995.0
2020 Tesla,Model 3,Cowansville · QC,67414.0,49994.0
2023 Hyundai,Santa Cruz,Mascouche · QC,8399.0,49995.0
2019 Nissan,Leaf,Mascouche · QC,62668.0,22995.0
2022 Kia,Seltos,Mascouche · QC,34890.0,25995.0
2019 Volkswagen,Jetta,Saint-Constant · QC,40545.0,19999.0
2021 Mercedes-Benz,GLC,Cowansville · QC,27870.0,69999.0
2021 Chrysler,Pacifica,Saint-Hubert · QC,91399.0,31499.0
2019 Chevrolet,Cruze,Saint-Constant · QC,89028.0,18499.0
2022 Audi,Q5,Cowansville · QC,54887.0,49984.0
2019 Audi,A3,Saint-Hubert · QC,70040.0,26499.0
2018 Ford,E-Series Cutaway,Granby · QC,122999.0,44988.0
2022 Mazda,MX-30,Mascouche · QC,60.0,34995.0
2022 Mazda,CX-30,Mascouche · QC,36171.0,25995.0
2017 Audi,Q7,Laval · QC,100678.0,28999.0
2020 Nissan,Rogue,Saint-Constant · QC,25591.0,24449.0
2018 Audi,A5 Sportback,Laval · QC,75321.0,28499.0
2019 Kia,Niro,Laval · QC,104039.0,21999.0
2021 Chevrolet,Equinox,Saint-Hubert · QC,93128.0,22999.0
2017 Ford,Escape,Pincourt · QC,37525.0,16043.0
2022 Buick,Encore,Mascouche · QC,34066.0,28995.0
2018 Dodge,Grand Caravan,Saint-Hubert · QC,68126.0,23499.0
2019 Cadillac,XT5,Saint-Hubert · QC,73069.0,29499.0
2023 Kia,Forte,Laval · QC,14562.0,24499.0
2021 Mazda,Mazda3,Saint-Constant · QC,86352.0,23999.0
2018 Nissan,Rogue,Mascouche · QC,65950.0,21995.0
2020 Buick,Encore,Mascouche · QC,35838.0,23995.0
2021 Hyundai,Santa Fe,Laval · QC,86685.0,27949.0
2019 Hyundai,Tucson,Saint-Constant · QC,43052.0,26999.0
2024 Mazda,Mazda3,Mascouche · QC,9245.0,35995.0
2020 Toyota,Corolla,Laval · QC,61167.0,24299.0
2019 Mazda,Mazda3,Mascouche · QC,53463.0,24995.0
2020 Dodge,Grand Caravan,Saint-Constant · QC,125413.0,26999.0
2022 Honda,CR-V,Cowansville · QC,24000.0,36995.0
2021 Hyundai,Elantra,Laval · QC,73303.0,22999.0
2019 Mazda,MAZDA6,Laval · QC,92076.0,22449.0
2019 Hyundai,Elantra,Saint-Eustache · QC,56537.0,17997.0
2020 Dodge,Grand Caravan,Saint-Constant · QC,117305.0,26999.0
2022 Kia,Niro,Mascouche · QC,58272.0,32995.0
2019 Nissan,Leaf,Mascouche · QC,19772.0,23995.0
2022 Nissan,Qashqai,Mascouche · QC,35660.0,25995.0
2022 Hyundai,Kona,Saint-Constant · QC,83599.0,23499.0
2019 Nissan,Rogue,Mascouche · QC,39553.0,22995.0
2020 Buick,Encore,Mascouche · QC,54983.0,26995.0
2020 Bmw,i3,Saint-Constant · QC,50914.0,30499.0
2019 Nissan,Leaf,Mascouche · QC,60417.0,21995.0
2021 Bmw,X,Cowansville · QC,76612.0,43984.0
2019 Volvo,XC40,Saint-Hubert · QC,78125.0,27499.0
2020 Hyundai,Elantra,Saint-Hubert · QC,45657.0,23499.0
2019 Nissan,Leaf,Mascouche · QC,61222.0,20995.0
2016 Toyota,Yaris Hatchback,Cowansville · QC,66917.0,16984.0
2023 Jeep,Wrangler,Mascouche · QC,38004.0,61995.0
2020 Hyundai,Elantra,Laval · QC,85077.0,20499.0
2021 Nissan,Sentra,Mascouche · QC,7067.0,24995.0
2018 Nissan,Sentra,Saint-Constant · QC,56360.0,16499.0
2021 Mini,Cooper,Saint-Hubert · QC,25994.0,28999.0
2022 Hyundai,Kona,Mascouche · QC,48594.0,24995.0
2022 Volkswagen,Taos,Saint-Constant · QC,57743.0,30999.0
2019 Mazda,CX-3,Saint-Hubert · QC,73658.0,20449.0
2022 Chevrolet,Silverado 1500,Saint-Hubert · QC,40279.0,52999.0
2022 Subaru,Forester,Cowansville · QC,18439.0,34999.0
2022 Volvo,XC60,Mascouche · QC,51491.0,46995.0
2021 Mazda,CX-3,Mascouche · QC,53913.0,24995.0
2021 Mazda,Mazda3 Sport,Mascouche · QC,31220.0,24995.0
2019 Dodge,Grand Caravan,Laval · QC,102461.0,26999.0
2021 Kia,Forte,Laval · QC,59576.0,20999.0
2018 Infiniti,QX30,Saint-Hubert · QC,60871.0,21999.0
2022 Chevrolet,Silverado 1500,Mascouche · QC,12880.0,45995.0
2018 Kia,Soul,Mascouche · QC,96693.0,16995.0
2016 Audi,Q3,Saint-Constant · QC,128348.0,16499.0
